Customer_ID,Full_Name,Email,Phone,Gender,Age,Join_Date,Segment,City,Country,Tenure_Days
CUST-561,Debra Butler,xstephens@example.com,332-636-0653x91716,Male,46,2025-01-14,Premium,East Nicholasfurt,USA,519
CUST-562,Manuel Bartlett,carlosfox@example.org,+1-820-772-3760x3295,Other,62,2024-10-17,Basic,Josephtown,Germany,608
CUST-563,Gary Ray,igonzales@example.net,982-236-6404x5577,Other,66,2025-12-13,Premium,West Maurice,UK,186
CUST-564,Linda Cox,robert00@example.net,(957)221-3655x8863,Female,52,2023-10-20,Standard,Rodriguezberg,India,971
CUST-565,Dakota Mccarty,robert36@example.com,001-472-788-2640x4855,Female,57,2023-02-17,Standard,West Anna,India,1216
CUST-566,Ashley Wilson,janice61@example.org,408.332.9993x794,Male,31,2024-06-28,Premium,Nortonport,UK,719
CUST-567,Nicholas Schroeder,alecpierce@example.org,452-735-1139,Female,52,2022-10-14,Basic,North Lisa,USA,1342
CUST-568,Lucas Payne,ladams@example.net,+1-970-546-6753x550,Male,65,2024-11-02,Premium,Edwardsberg,Germany,592
CUST-569,Jeffrey Williams,dramirez@example.com,504-387-3284x60211,Other,62,2023-09-16,Basic,West Kelly,UK,1005
CUST-570,Luis Wilson,ecollins@example.com,+1-221-958-4340x2049,Female,37,2022-07-02,Standard,Reevesburgh,India,1446
CUST-571,Kevin Hancock,sgrant@example.com,636-323-1664,Other,66,2024-05-01,Premium,West Calvin,UK,777
CUST-572,Evan Stewart,wrocha@example.com,4912323151,Female,30,2025-09-15,Basic,Briggsfurt,India,275
CUST-573,Dr. Catherine Roth,craigcolon@example.net,+1-301-406-3712x06022,Female,55,2026-05-08,Standard,Juliaside,Germany,40
CUST-574,Kevin Jones,zgonzalez@example.com,266.517.0134x402,Other,66,2025-05-27,Premium,South Jodyland,Germany,386
CUST-575,Mike Ramirez,laura55@example.com,335-565-2100,Other,63,2022-06-29,Premium,East Aarontown,India,1449
CUST-576,Andrew Alexander,wrightcatherine@example.net,749-911-5184x6740,Female,66,2025-03-10,Standard,Meyersburgh,UK,464
CUST-577,Walter Reynolds,abrown@example.org,001-773-734-0026x5637,Male,25,2025-03-05,Basic,Jennifershire,UK,469
CUST-578,Danielle Myers,meganprice@example.com,563-897-7684x4915,Female,60,2023-10-16,Standard,Garciashire,UK,975
CUST-579,Joyce Cook,roneill@example.org,370-577-8634x64432,Female,37,2024-03-20,Premium,West Scottland,USA,819
CUST-580,Molly Powell,pauldavid@example.net,419.482.1150,Female,50,2024-07-13,Basic,West Gabriellaville,India,704
CUST-581,Matthew Jones,brianperkins@example.com,636.793.3628,Other,43,2022-11-26,Premium,Lewisport,USA,1299
CUST-582,Scott Castillo,herbertthompson@example.org,566.661.8987,Other,56,2025-05-01,Premium,Garciashire,USA,412
CUST-583,Eric Smith,brittany58@example.net,001-817-253-7735x83395,Female,38,2023-04-04,Standard,North Kellystad,USA,1170
CUST-584,Ryan Gordon,dominiqueedwards@example.org,+1-382-528-5320x94053,Other,66,2023-05-14,Standard,West Deniseport,India,1130
CUST-585,Paul Padilla,fwilson@example.com,873.503.3357x68928,Other,43,2023-05-25,Standard,North Ross,USA,1119
CUST-586,Daniel Wagner,adamsnicole@example.org,+1-825-542-0204,Male,60,2023-03-16,Standard,West Jessicaville,Germany,1189
CUST-587,Mrs. Norma Ware Dvm,scottvasquez@example.com,629.700.8889,Male,58,2026-01-23,Standard,Millerview,UK,145
CUST-588,Amy Vega,banksmadeline@example.com,001-334-839-8535x53277,Other,26,2023-10-15,Standard,New Brittany,USA,976
CUST-589,Kelly Proctor,katherinebooker@example.org,(626)909-9677x78357,Other,41,2024-04-29,Premium,Petersonville,India,779
CUST-590,Sandy Ellis,johndaniel@example.com,(983)602-3039,Other,54,2023-06-05,Premium,East Anthony,USA,1108
CUST-591,Pamela Nguyen,williambaker@example.com,6616702421,Male,66,2022-08-14,Premium,New Charlesfurt,Germany,1403
CUST-592,Scott Lamb,ashley15@example.com,681.560.6348,Other,58,2024-01-06,Basic,North Courtney,India,893
CUST-593,Mark Rodriguez,debra98@example.net,411-546-4665x36666,Female,34,2026-01-27,Standard,Lake Ruthmouth,India,141
CUST-594,Curtis Blackwell,stoneashley@example.org,+1-477-997-6630x74347,Male,41,2024-11-02,Premium,Sheaborough,USA,592
CUST-595,Jennifer Valencia,patricia41@example.com,+1-954-373-5131x902,Other,38,2022-07-16,Standard,Kathleenmouth,India,1432
CUST-596,Thomas George,spencerjonathan@example.org,+1-717-261-6004x938,Other,68,2023-07-21,Standard,Port Kevinhaven,USA,1062
CUST-597,Henry Moore,hbell@example.com,380.675.9257x36774,Female,56,2022-08-03,Premium,Sarahborough,India,1414
CUST-598,Erik Rogers,michaelsanchez@example.com,(935)813-5092x0146,Female,58,2022-08-02,Premium,West Angelaport,India,1415
CUST-599,Richard Morgan,marshmelissa@example.com,001-453-241-8902x3353,Other,56,2025-03-25,Basic,South Andrew,USA,449
CUST-600,James Thomas,brandonbarber@example.com,328-303-0873x301,Other,30,2022-12-06,Standard,Timothymouth,India,1289
CUST-601,Eric Jones,ofletcher@example.org,+1-776-749-4241x295,Other,28,2022-07-10,Premium,Cuevashaven,USA,1438
CUST-602,Nancy Jones,lwood@example.com,001-974-544-7045x849,Female,63,2023-11-19,Premium,Kiddbury,India,941
CUST-603,Anna Alvarez,rebecca24@example.net,311-477-3793x0195,Other,36,2025-01-10,Basic,Reynoldsport,India,523
CUST-604,Sarah Robinson,simpsondominique@example.net,+1-918-623-0814x5107,Other,28,2023-07-27,Standard,Grahamfurt,India,1056
CUST-605,David Liu,mbaker@example.net,+1-946-783-4680x19383,Other,30,2023-09-23,Premium,Port Sarahborough,India,998
CUST-606,Connor Terrell,janice08@example.net,8115338062,Male,63,2024-05-29,Premium,Richardtown,India,749
CUST-607,Jerry Baker,joseperez@example.org,+1-727-921-7022,Other,62,2026-04-03,Standard,South Amy,USA,75
CUST-608,Yvonne Wood,baileydavid@example.org,380-826-6302x699,Male,43,2023-05-26,Standard,South Brenda,Germany,1118
CUST-609,Kelly Delgado,tdavis@example.org,001-536-841-9741x7982,Female,57,2024-12-04,Basic,East Dustin,Germany,560
CUST-610,Thomas Clark,fclements@example.org,001-487-321-1767x538,Female,61,2024-05-30,Premium,Jessicabury,India,748
CUST-611,Justin Barnes,jenniferrichardson@example.net,+1-541-887-3735,Male,36,2026-03-05,Basic,New Ashleystad,India,104
CUST-612,Sean Cox,andrewsbrandi@example.net,424-759-2471,Male,29,2022-09-26,Standard,New Christian,India,1360
CUST-613,Bryan Mcclain,huertaanthony@example.org,(335)581-7598,Male,25,2025-05-19,Standard,Deborahfurt,India,394
CUST-614,William Ruiz,melanie56@example.net,635.538.4661x871,Other,25,2024-11-06,Standard,Changville,India,588
CUST-615,Jon Armstrong,moralesdouglas@example.com,591.825.7126x6483,Other,62,2022-11-17,Standard,West Amandashire,UK,1308
CUST-616,Ashley Rodriguez,jwilson@example.org,238.870.1098,Female,29,2024-01-26,Basic,Lake Jasonborough,India,873
CUST-617,Marc Burns,michellecrane@example.net,001-239-365-9001x6528,Female,65,2023-07-27,Basic,Reneeview,Germany,1056
CUST-618,Beth Walker,shaun64@example.org,623.704.3022x15066,Female,50,2023-06-12,Premium,Port Amanda,Germany,1101
CUST-619,Linda Cruz,eperez@example.org,001-661-289-1081x587,Female,62,2026-04-10,Premium,Brianside,Germany,68
CUST-620,Daniel Duarte,bentleymatthew@example.org,921-804-5732x387,Male,43,2026-02-06,Basic,Cohenmouth,India,131
CUST-621,Daniel French,johnsstephanie@example.net,757.829.0568x05065,Other,56,2023-10-10,Basic,Bernardtown,India,981
CUST-622,Amanda Sweeney,xrichardson@example.net,360-915-9431x399,Male,43,2022-06-07,Standard,Christinemouth,India,1471
CUST-623,Kyle Johnson,pavery@example.com,001-600-831-9953x5687,Female,22,2026-04-23,Standard,Lake Andrea,USA,55
CUST-624,Kyle Carter,susan09@example.com,3257222822,Female,25,2024-07-31,Basic,East Justin,USA,686
CUST-625,Erik Hendricks,,(798)700-1934,Female,42,2024-03-18,Standard,Sanchezland,India,821
CUST-626,Joseph Dennis,hallsamantha@example.com,210.656.7057x563,Other,44,2025-09-20,Premium,East Brendashire,UK,270
CUST-627,David Hamilton,jeff60@example.org,334-428-0844,Male,63,2025-06-04,Basic,Smithburgh,India,378
CUST-628,Travis Phillips,brittanyherman@example.com,+1-248-444-4588x7896,Female,40,2023-07-23,Standard,West Ashleychester,USA,1060
CUST-629,Diana Cherry,jacqueline62@example.org,+1-444-331-0781x45248,Other,47,2023-04-02,Premium,Schwartzmouth,India,1172
CUST-630,Helen Thomas,stacey24@example.com,001-681-721-0092x597,Other,62,2025-10-23,Standard,Lake Justinshire,USA,237
CUST-631,Cameron Wheeler Md,moorecarol@example.net,(604)232-4411,Male,64,2025-06-09,Basic,Ramirezport,India,373
CUST-632,Linda Smith,qjohnson@example.net,813-520-5294x273,Female,40,2024-01-27,Basic,New Amanda,India,872
CUST-633,Andrew Bartlett,sayala@example.com,+1-911-725-8823x1049,Male,43,2024-03-09,Standard,North Jessica,India,830
CUST-634,Mrs. Mariah Ingram,neiledwards@example.org,757.400.6011x7662,Male,64,2025-03-07,Standard,Lake Robertfurt,USA,467
CUST-635,Benjamin Sanders,angelwhite@example.com,8712425011,Male,37,2025-01-02,Premium,Cantushire,UK,531
CUST-636,Michelle Ramirez,charper@example.com,963-897-2513,Male,35,2022-08-31,Standard,East Christinaview,India,1386
CUST-637,Jeffrey Perry,mosesmichael@example.com,8005860229,Male,35,2025-06-04,Standard,Dianebury,UK,378
CUST-638,Thomas Lloyd,fcarey@example.org,359.683.5912,Male,19,2023-02-28,Basic,New Destiny,USA,1205
CUST-639,Dennis Preston,jennifermcdaniel@example.net,+1-630-834-5789x52588,Female,21,2025-04-21,Premium,Destinyfort,Germany,422
CUST-640,Cynthia Porter,george73@example.com,773.303.9832x322,Female,47,2026-02-22,Basic,Debraborough,India,115
CUST-641,Heather Collins,ginablevins@example.net,556.266.6206,Female,50,2026-04-22,Standard,Sawyerberg,India,56
CUST-642,Jennifer Wade,pleblanc@example.net,292.919.7912x27752,Other,53,2026-04-18,Basic,Lake Tara,UK,60
CUST-643,Christine Frye,michael90@example.org,892.755.7319,Female,35,2023-05-19,Standard,Thomasside,USA,1125
CUST-644,Morgan Mcdowell Dds,wooddanielle@example.net,8494350419,Female,54,2024-02-11,Basic,West Gregorytown,Germany,857
CUST-645,Robert Barnett,xhunter@example.com,(569)940-7658x581,Other,36,2023-05-02,Premium,Hunterville,India,1142
CUST-646,Sara Barber,wgibson@example.org,989-495-9759x15032,Male,64,2023-05-27,Premium,Brianside,India,1117
CUST-647,Cassidy Hughes,xpatterson@example.com,968.451.5252x6693,Male,45,2023-08-22,Standard,Lake Conniechester,India,1030
CUST-648,Heather Lowe,robert24@example.net,7102977803,Male,57,2025-04-14,Premium,Lake Christopherland,Germany,429
CUST-649,Ashley Patel,davidmcclain@example.com,+1-243-955-8591x36642,Female,37,2024-10-10,Basic,Hineschester,Germany,615
CUST-650,Michael Aguilar,amanda36@example.org,(582)791-5616,Male,66,2025-02-12,Basic,Lopezfort,India,490
CUST-651,Steven Nichols,benjaminwilson@example.net,+1-399-429-2015x98469,Male,50,2024-09-24,Basic,South Adam,Germany,631
CUST-652,Tara Mayer,priscillahancock@example.org,001-367-642-9913x340,Female,29,2025-05-29,Standard,Lake Bethany,India,384
CUST-653,Robert Sutton,jeffreywilcox@example.net,9909356912,Female,68,2026-05-31,Basic,Port Katherinestad,India,17
CUST-654,Michelle Caldwell,angelawebster@example.com,423-912-6639,Other,32,2024-06-12,Basic,South Jessicabury,India,735
CUST-655,Daniel Reed,igray@example.org,Not Provider,Other,58,2022-06-10,Premium,Alexanderport,USA,1468
CUST-656,Aaron Walker,nelsondestiny@example.net,001-721-633-1788x522,Male,56,2022-09-27,Basic,North Justin,Germany,1359
CUST-657,Sonya Mccoy,steven56@example.com,(790)994-2675x741,Other,19,2025-07-16,Basic,South Yolandaton,India,336
CUST-658,Shari Robinson,amunoz@example.net,+1-888-997-6031,Male,46,2025-11-06,Premium,Johnside,USA,223
CUST-659,Kayla Jones,johnsmith@example.net,+1-967-339-6623x7254,Other,58,2025-06-01,Premium,Martinview,UK,381
CUST-660,Kerri Hudson,,+1-691-416-7073x9318,Female,27,2025-04-07,Basic,Smithstad,India,436
CUST-661,Megan Miller,webbshawn@example.org,+1-527-830-2777x9583,Male,19,2022-06-10,Basic,Shawnbury,India,1468
CUST-662,Ashley Heath,christy21@example.org,5766539868,Male,68,2022-09-11,Basic,Port Mitchell,USA,1375
CUST-663,Christopher Brown,,(357)325-7953x216,Male,28,2026-01-26,Premium,Port Ashley,India,142
CUST-664,Amber Perez,maria12@example.com,(749)756-6218x24912,Female,30,2023-04-19,Basic,Lopezburgh,India,1155
CUST-665,Rhonda Hansen,stewartstephanie@example.com,879-731-6707,Other,27,2026-05-03,Basic,South Larry,USA,45
CUST-666,Katie Poole,kathywilson@example.com,431.225.0132,Female,31,2022-07-17,Premium,Smithton,India,1431
CUST-667,Justin Macdonald,ballthomas@example.com,(749)566-8767,Male,35,2025-10-11,Standard,Banksburgh,India,249
CUST-668,Kevin Newton,jonathanpeck@example.net,5295191060,Female,43,2022-09-08,Basic,Josephview,India,1378
CUST-669,Richard Garcia,gayers@example.org,640-913-5897,Female,26,2023-11-01,Premium,Solomonchester,India,959
CUST-670,Joann House,vickischultz@example.net,(627)708-0112,Other,56,2023-10-03,Premium,Wintersport,UK,988
CUST-671,Jacqueline Todd,pflores@example.org,001-661-602-2090x35006,Other,45,2025-04-17,Basic,South Victor,Germany,426
CUST-672,Tracy Ritter,adam77@example.net,(524)718-2579,Male,20,2024-08-28,Basic,South Angelaborough,India,658
CUST-673,Maria Davila,ifox@example.com,(764)918-6059,Female,37,2023-01-01,Premium,Port Justinborough,USA,1263
CUST-674,Nicholas Dunn,robertshannon@example.com,727.228.7607,Other,23,2025-04-14,Premium,Port Russellhaven,India,429
CUST-675,Sandra Campbell,larrymarks@example.com,001-767-593-7819x99644,Male,44,2023-05-12,Standard,Johnsonmouth,India,1132
CUST-676,Heidi Daniel,cole49@example.com,(307)313-0875x00178,Male,19,2023-04-25,Premium,Paulview,India,1149
CUST-677,Cassandra Johnson,deborahyoung@example.org,Not Provider,Male,46,2026-04-07,Premium,Lake Aliciaborough,India,71
CUST-678,John Miller,joannarose@example.com,+1-627-344-5870x24044,Other,55,2023-08-01,Basic,Galvanstad,UK,1051
CUST-679,Richard Welch,jessicamckinney@example.net,(595)251-8484,Other,20,2022-11-15,Basic,Wyattshire,India,1310
CUST-680,Ronald Gardner,taylorbriana@example.org,(939)933-3733,Other,33,2024-11-15,Standard,East Jessicafort,Germany,579
CUST-681,Eric Bridges,ybaker@example.org,(886)297-8321,Male,47,2022-11-17,Premium,Scottview,India,1308
CUST-682,Kimberly Gray,garzarachel@example.com,+1-932-682-7641x264,Other,57,2025-09-06,Basic,New Toddport,USA,284
CUST-683,James Watson,jared29@example.net,001-589-784-2066x77784,Other,19,2025-02-12,Basic,Jenniferton,India,490
CUST-684,John Marshall,dennis67@example.net,+1-711-734-4388x00221,Other,34,2023-11-20,Standard,Lake Ashley,USA,940
CUST-686,Marie Barber,barbarafrancis@example.com,+1-582-603-0130x794,Female,29,2023-01-25,Basic,Riveraton,India,1239
CUST-687,Lisa Gay,monicareyes@example.org,+1-369-233-4592x6576,Female,52,2025-01-22,Basic,East Kristiton,USA,511
CUST-688,Walter Fernandez,jennifer24@example.org,+1-993-994-3427x921,Male,60,2024-11-26,Standard,Natashafort,India,568
CUST-689,Wayne Morgan,longjessica@example.com,741.989.3387,Male,18,2023-04-09,Premium,Port Michaelfurt,India,1165
CUST-690,Lisa Patterson,mackjulie@example.com,+1-795-701-0052x61455,Other,62,2026-03-26,Standard,West Mark,India,83
CUST-691,Mary Berry,paulwillis@example.com,(853)737-3412x9051,Male,32,2025-07-22,Standard,Lake Michael,India,330
CUST-692,Brian Austin,staceybrown@example.org,516.642.5015x677,Female,43,2025-04-24,Premium,South John,USA,419
CUST-693,Aaron Oliver,kelleysharon@example.org,001-758-965-7147,Female,54,2025-05-21,Standard,West Kevinfurt,India,392
CUST-694,Jacob Donovan,qgray@example.com,827.704.1565x73438,Other,38,2023-08-20,Premium,West John,USA,1032
CUST-695,Michelle Jenkins,hchapman@example.com,(217)656-2191,Other,66,2025-01-17,Basic,Adrianview,USA,516
CUST-696,Matthew Lee,michaeljennifer@example.org,(220)498-4682,Female,48,2024-11-25,Standard,Matthewchester,USA,569
CUST-697,Alexander Webb,austin47@example.org,001-932-549-1608x6002,Other,42,2023-05-23,Standard,West Peter,India,1121
CUST-698,Sandy Wise,fvillanueva@example.net,+1-699-470-8048x8861,Other,40,2023-09-12,Standard,Michaelland,UK,1009
CUST-699,Veronica Shields,qrichardson@example.net,(955)551-4200x01250,Male,41,2026-03-08,Premium,Josephchester,India,101
CUST-700,Omar Moss,sharonwilliamson@example.net,535.672.4186x89403,Female,43,2024-12-18,Premium,Tinaside,USA,546
CUST-701,Jesus Moore,lambertmark@example.net,3105846431,Male,45,2025-03-22,Premium,Perezport,India,452
CUST-702,Lisa Hill,sarah21@example.net,001-545-466-5509x696,Male,38,2025-03-23,Basic,Lake Michaeltown,USA,451
CUST-703,Mark Bruce,thompsonandrew@example.com,445.660.0055x162,Male,60,2025-05-10,Premium,Port Davidbury,USA,403
CUST-704,Vickie Williams,paulasalinas@example.org,894.646.1208x6735,Male,35,2025-07-17,Standard,Williamsfurt,USA,335
CUST-705,Brian Rhodes,gomezcaleb@example.com,(393)316-1683x3782,Male,53,2023-03-20,Premium,Richardsberg,USA,1185
CUST-706,Maria Mccoy,elizabethsullivan@example.org,5704492849,Female,52,2023-03-20,Premium,Ballardmouth,India,1185
CUST-707,Meredith Rivera,smithlynn@example.org,570.897.9010x135,Female,62,2022-10-18,Standard,Lambertland,USA,1338
CUST-708,Jill Vasquez,fostererin@example.com,001-353-767-9693x47660,Female,26,2024-06-21,Premium,Bradyport,USA,726
CUST-709,Shannon Gillespie,raymondaustin@example.org,519.298.7522x496,Female,55,2024-10-23,Premium,Hayneshaven,India,602
CUST-710,Michael Cox,campbellbeth@example.com,001-286-921-4931,Other,47,2024-10-07,Standard,Watsonchester,USA,618
CUST-711,Robin Hansen,,+1-626-841-9686x552,Male,43,2025-09-09,Standard,North Scottstad,UK,281
CUST-712,Laura Baker,adamsmichele@example.com,957.952.9148x6659,Female,51,2023-11-21,Basic,Sherylmouth,India,939
CUST-713,Deanna Santiago,amber74@example.com,756.978.1867x080,Other,43,2024-08-06,Premium,Moralesland,India,680
CUST-714,Stephanie Walsh,garysanders@example.org,(981)223-7963,Female,20,2024-04-13,Premium,North Dorothy,India,795
CUST-715,Michelle Mccarty,johnsonsandra@example.com,9448220303,Other,43,2025-07-12,Basic,Nicholsonburgh,India,340
CUST-716,Rebecca Harvey,pconway@example.net,834.940.2596x942,Male,45,2023-05-13,Standard,Port Jason,India,1131
CUST-717,Rachel Clark,lisa92@example.org,962.715.5454,Female,61,2025-06-17,Premium,Bakerville,India,365
CUST-718,Gary Thornton,laurenchang@example.org,773.580.7477x2872,Other,32,2023-06-25,Premium,East Jamesbury,India,1088
CUST-719,Katrina Navarro,charleschoi@example.org,853.945.7022,Female,58,2022-06-15,Basic,Annettemouth,India,1463
CUST-720,Robert Jones,michael38@example.org,+1-623-337-4860x48338,Female,40,2025-10-17,Premium,New Debra,India,243
CUST-721,James Sutton,lance25@example.com,626-378-6834x49343,Other,57,2026-01-26,Standard,West Linda,India,142
CUST-722,Cynthia Garcia,lauragarza@example.com,(827)912-0698x095,Male,28,2025-07-19,Standard,Lake Caroline,India,333
CUST-723,Eileen Fischer,pburton@example.net,835-884-0613x6428,Female,65,2024-07-19,Premium,Lake Ronaldburgh,India,698
CUST-724,Kenneth Medina,timothysteele@example.net,001-230-347-7201x966,Male,49,2024-06-26,Standard,Derrickhaven,India,721
CUST-725,William Zimmerman,nicholashughes@example.com,(474)685-4696x43468,Female,53,2022-08-06,Premium,New Nicholas,Germany,1411
CUST-726,Jessica Cannon,brettsloan@example.org,686-880-8390x9683,Female,50,2025-10-12,Standard,Rodriguezport,India,248
CUST-727,Terry Fields,iball@example.com,Not Provider,Other,41,2023-10-25,Standard,Jillshire,India,966
CUST-728,Jeremy Olson,christy92@example.net,+1-515-373-2204x764,Female,56,2024-02-18,Standard,Joshuastad,India,850
CUST-729,Zachary Martin,bporter@example.org,745-725-5049,Female,51,2025-06-02,Standard,North Ryanville,USA,380
CUST-730,Jenna Santos,beckerrebecca@example.com,(723)275-9605x42604,Male,45,2025-03-31,Premium,Arianaview,India,443
CUST-731,Emily Coleman,paulayala@example.org,+1-834-810-7122x886,Other,54,2022-08-08,Premium,East Anthonyberg,UK,1409
CUST-732,Kristina Roberson,smithdavid@example.org,886.490.6296x22730,Other,24,2022-08-21,Premium,Audreyton,USA,1396
CUST-733,Pamela Smith,anita99@example.org,513.899.1799,Male,21,2025-09-24,Premium,South Pamelabury,USA,266
CUST-734,Mr. Cody Moreno,rogerharding@example.org,920-630-7978x78759,Other,54,2023-11-12,Basic,North Michael,USA,948
CUST-735,Julian Newman,jonesmegan@example.net,001-351-762-4584x8997,Other,18,2022-07-23,Basic,West Crystal,India,1425
CUST-736,Derek Rosales,smithmelissa@example.com,770-944-2870,Male,18,2022-07-28,Premium,Port Christy,India,1420
CUST-737,Kelly Garcia,vhiggins@example.net,204-558-6234x1796,Other,64,2024-06-30,Standard,New Catherineview,India,717
CUST-738,Lisa Alexander,johnsoncaleb@example.net,985-244-5388x0402,Other,37,2023-11-27,Basic,Jeremychester,India,933
CUST-739,Chelsea Nichols,nanderson@example.org,001-783-267-0580x51289,Male,36,2023-11-27,Basic,Tammyton,India,933
CUST-740,Patricia Monroe,achavez@example.com,517.310.3773x8435,Female,43,2024-11-17,Standard,North Terry,India,577
CUST-741,Danielle Johnson,nicole33@example.net,326.586.8068x9189,Other,27,2022-08-04,Premium,Karenberg,India,1413
CUST-742,Tiffany Klein,wrightrobert@example.org,5092479658,Female,35,2026-01-18,Standard,West Jay,India,150
CUST-743,Jennifer Henderson,,470.957.0588,Female,45,2024-05-16,Premium,Port Robert,India,762
CUST-744,Steve Rose,arose@example.com,4139957199,Other,52,2025-01-08,Standard,Lanestad,India,525
CUST-745,Jasmine Nielsen,lonnie28@example.org,(694)785-1695x23692,Other,60,2022-09-18,Standard,West Jamestown,UK,1368
CUST-746,John Garcia,michaelsawyer@example.com,+1-564-863-9472,Female,64,2022-10-13,Basic,West Randall,India,1343
CUST-747,Sarah Smith,amanda18@example.net,+1-388-876-7747,Other,48,2025-05-28,Standard,New Kimberly,India,385
CUST-748,Brandy Chapman,cuevasjoshua@example.net,593-270-5001x088,Male,44,2024-10-05,Premium,Tommyview,UK,620
CUST-749,Kristin White,colespence@example.net,651-834-8653x155,Other,28,2022-07-02,Standard,Sabrinashire,USA,1446
CUST-750,Richard Nguyen,jennifer30@example.net,001-247-512-7074x63144,Male,66,2026-05-07,Premium,Derekshire,USA,41
CUST-751,Grant Levine,kimholmes@example.net,Not Provider,Female,66,2022-10-30,Standard,Nicoleton,India,1326
CUST-752,Brian Schmidt,fshaffer@example.org,+1-535-790-9854x2211,Female,55,2024-01-31,Basic,East Kaitlyn,India,868
CUST-753,Tasha Williams,pamela65@example.org,(749)277-3488x5380,Male,22,2025-04-02,Premium,Crosbyside,India,441
CUST-754,Allison Winters,solomoncindy@example.com,(246)727-4615x18604,Female,25,2026-05-03,Premium,New Diane,USA,45
CUST-755,Brenda Jones,diaznicole@example.com,(253)461-4689x12793,Female,51,2022-10-16,Standard,North Eric,India,1340
CUST-756,Natalie Le,rhernandez@example.com,258.308.4271x53722,Female,65,2022-11-25,Basic,North Ricky,India,1300
CUST-757,Angela Cole,jessicagould@example.net,904.281.2756x9210,Male,69,2024-08-16,Basic,Stefaniehaven,India,670
CUST-758,Richard Rodriguez,kyle68@example.com,(485)259-5339x23757,Male,29,2025-04-11,Basic,Simpsonborough,India,432
CUST-759,Kristine Foley Md,sullivangregory@example.net,7457337720,Female,55,2024-11-29,Premium,Lisahaven,India,565
CUST-760,Mackenzie Smith,josephgonzales@example.net,651-407-4467x035,Male,18,2023-08-02,Premium,New Elizabethport,USA,1050
CUST-761,Matthew Patton,gwest@example.net,001-673-922-3092x184,Male,48,2024-08-29,Basic,East Douglasport,India,657
CUST-762,Felicia Reed,tyroneevans@example.net,740-217-6122,Female,21,2025-07-17,Basic,East Coreybury,USA,335
CUST-763,Christopher Skinner,wesley79@example.com,559.762.9259,Other,66,2025-06-24,Premium,Briannafurt,India,358
CUST-764,Ricky Barry,jeffrey16@example.org,671-573-2643x7241,Female,62,2025-12-05,Standard,East Lisaport,Germany,194
CUST-765,Robert Gutierrez,hmckenzie@example.com,001-656-689-1314x335,Other,67,2024-03-12,Basic,West Hunterborough,USA,827
CUST-766,John Marquez,,672.760.2329x7715,Female,22,2022-08-18,Standard,Wrightville,India,1399
CUST-767,Jason Hogan,smithjamie@example.org,693-556-8587x527,Male,47,2025-03-31,Standard,Amandafurt,India,443
CUST-768,Veronica Nguyen,williamstony@example.org,714-589-5881x4769,Female,41,2023-01-02,Premium,Jennashire,India,1262
CUST-769,Caitlin Morse,snunez@example.net,293-335-7731x0894,Male,20,2024-04-29,Basic,North Christianshire,India,779
CUST-770,Sarah Fox,megan94@example.net,286-925-6968x4732,Female,28,2022-09-20,Basic,New Williambury,Germany,1366
CUST-771,Alan Sherman,jbaker@example.net,001-379-634-3865x04107,Female,62,2025-09-14,Premium,Kramerport,India,276
CUST-772,Jason Anderson,shawnanderson@example.org,755-944-5919x4390,Other,21,2024-11-17,Premium,Smithville,UK,577
CUST-773,Alexa Moreno,zwells@example.com,(224)688-3191x16302,Female,43,2024-12-07,Standard,South Joseph,Germany,557
CUST-774,Matthew Hays,darrellwalker@example.net,3203169200,Female,44,2023-08-16,Basic,Lake Cynthiatown,USA,1036
CUST-775,Jacqueline Steele,cherylrogers@example.com,(963)357-8814x666,Other,63,2024-02-07,Premium,North Alexandra,India,861
CUST-776,Crystal Johnson,huangstephanie@example.org,+1-584-397-4202x892,Female,60,2025-01-31,Premium,Jenniferburgh,Germany,502
CUST-777,Michael Pittman,dana61@example.com,+1-879-928-1010,Male,44,2024-10-14,Basic,Port Ashleyland,Germany,611
CUST-778,Stacy Edwards,lopeztina@example.org,+1-787-808-3732x66433,Male,59,2023-11-26,Standard,South Emily,UK,934
CUST-779,Joseph Ellis,joelmatthews@example.org,785-317-2415x142,Other,68,2024-05-11,Basic,Cooperside,India,767
CUST-780,Meghan Boone,beckmolly@example.net,+1-513-370-0105x68587,Female,67,2023-07-26,Standard,South Mark,UK,1057
CUST-781,Joseph Mcguire,stephenslaura@example.net,+1-769-682-7074x945,Other,23,2022-11-06,Premium,Ryanmouth,UK,1319
CUST-782,William Koch,michaelbanks@example.org,464.553.6935,Male,32,2024-01-25,Premium,Lake Jeffrey,India,874
CUST-783,Sharon Vaughn,denisegardner@example.com,238-243-0416,Female,47,2026-03-13,Standard,West Amanda,USA,96
CUST-784,Rachel Jackson,christopher66@example.com,+1-323-753-7858x5216,Female,59,2025-10-01,Basic,Stephanieville,India,259
CUST-785,Lauren Perkins,vbennett@example.org,(701)475-1821x3097,Other,54,2025-06-14,Standard,Timothyshire,India,368
CUST-786,Barbara Cantu,davenportkimberly@example.com,+1-379-523-4721x582,Other,54,2024-08-28,Basic,New Jaimefort,India,658
CUST-787,Lori Wilkins,tcruz@example.net,001-572-702-0055,Other,59,2022-06-15,Premium,Port David,India,1463
